"X","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price","Car_Age","Brand","Kilometers_Per_Year","Is_First_Owner","Fuel_Type_Diesel","Fuel_Type_Electric","Fuel_Type_Petrol","Transmission_Automatic","Transmission_Manual","Brand_Ambassador","Brand_Audi","Brand_Bentley","Brand_BMW","Brand_Chevrolet","Brand_Datsun","Brand_Fiat","Brand_Force","Brand_Ford","Brand_Honda","Brand_Hyundai","Brand_Isuzu","Brand_ISUZU","Brand_Jaguar","Brand_Jeep","Brand_Lamborghini","Brand_Land","Brand_Mahindra","Brand_Maruti","Brand_Mercedes-Benz","Brand_Mini","Brand_Mitsubishi","Brand_Nissan","Brand_Porsche","Brand_Renault","Brand_Skoda","Brand_Tata","Brand_Toyota","Brand_Volkswagen","Brand_Volvo","Location_Ahmedabad","Location_Bangalore","Location_Chennai","Location_Coimbatore","Location_Delhi","Location_Hyderabad","Location_Jaipur","Location_Kochi","Location_Kolkata","Location_Mumbai","Location_Pune"
1938,"Hyundai i10 Magna","Delhi",2015,34951,"Petrol","Manual","Second",20.36,1197,78.9,5,11.665,3.15,10,"Hyundai",3177,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1939,"Mahindra Scorpio S6 7 Seater","Kolkata",2015,52373,"Diesel","Manual","Second",15.4,2179,120,7,11.665,8.5,10,"Mahindra",4761,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1940,"Skoda Fabia 1.2L Diesel Classic","Hyderabad",2010,66285,"Diesel","Manual","First",19.5,1199,75,5,11.665,3,15,"Skoda",4143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1941,"BMW X5 xDrive 30d","Mumbai",2012,66000,"Diesel","Automatic","First",15.3,2993,258,5,21,21,13,"BMW",4714,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1942,"Honda Jazz 1.5 S i DTEC","Hyderabad",2016,43000,"Diesel","Manual","First",27.3,1498,98.6,5,11.665,7.75,9,"Honda",4300,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1943,"Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde","Mumbai",2013,45200,"Diesel","Automatic","First",10,2148,170,5,23,23,12,"Mercedes-Benz",3477,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1944,"Mahindra XUV500 AT W10 FWD","Mumbai",2016,41000,"Diesel","Automatic","First",16,2179,140,7,13.75,13.75,9,"Mahindra",4100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1945,"Honda City i VTEC CVT SV","Kochi",2017,39430,"Petrol","Automatic","First",18,1497,117.3,5,11.665,8.29,8,"Honda",4381,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1946,"Maruti Swift VDI","Coimbatore",2014,83274,"Diesel","Manual","First",22.9,1248,74,5,7.92,5.79,11,"Maruti",6940,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1947,"Mercedes-Benz New C-Class 220 CDI AT","Coimbatore",2017,32324,"Diesel","Automatic","First",14.84,2143,170,5,30.5,30.5,8,"Mercedes-Benz",3592,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1948,"Honda City 1.5 S MT","Mumbai",2011,49999,"Petrol","Manual","First",17,1497,118,5,11.665,3.8,14,"Honda",3333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1949,"Tata Sumo EX","Bangalore",2014,66000,"Diesel","Manual","First",15.3,2956,83.8,7,11.665,4.45,11,"Tata",5500,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950,"Hyundai i20 Magna","Delhi",2012,54000,"Petrol","Manual","First",18.5,1197,82.85,5,11.665,3.3,13,"Hyundai",3857,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1951,"Fiat Linea 1.3 Dynamic","Jaipur",2009,80000,"Diesel","Manual","Second",20.4,1248,91.2,5,11.665,1.75,16,"Fiat",4706,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1952,"Honda Civic 2006-2010 1.8 V AT","Bangalore",2011,72000,"Petrol","Automatic","Second",12.9,1799,130,5,11.665,5.5,14,"Honda",4800,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1953,"Hyundai Creta 1.6 SX Plus Diesel","Pune",2017,44865,"Diesel","Manual","First",19.67,1582,126.2,5,13.35,13.35,8,"Hyundai",4985,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,"Audi A3 35 TDI Technology","Delhi",2017,22000,"Diesel","Automatic","Second",20.38,1968,143,5,22.5,22.5,8,"Audi",2444,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1955,"Hyundai Verna VTVT 1.6 SX Option","Delhi",2013,57478,"Petrol","Manual","Second",17,1591,121.3,5,13.59,5.25,12,"Hyundai",4421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1956,"Hyundai i20 1.4 CRDi Magna","Hyderabad",2011,75000,"Diesel","Manual","First",21.9,1396,90,5,11.665,3.75,14,"Hyundai",5000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1957,"Honda Mobilio S i DTEC","Kochi",2015,50624,"Diesel","Manual","First",24.2,1498,98.6,7,11.665,6.32,10,"Honda",4602,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1958,"Hyundai Verna 1.6 SX CRDI (O) AT","Bangalore",2018,75000,"Diesel","Automatic","First",22.32,1582,126.32,5,11.665,7.75,7,"Hyundai",9375,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1959,"Ford Fiesta 1.6 ZXI Duratec","Chennai",2006,87000,"Petrol","Manual","Second",15.3,1596,101,5,11.665,1.37,19,"Ford",4350,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960,"Hyundai i10 Sportz 1.2","Mumbai",2010,62000,"Petrol","Manual","First",20.36,1197,78.9,5,11.665,2.1,15,"Hyundai",3875,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1961,"Maruti Vitara Brezza ZDi","Hyderabad",2016,41372,"Diesel","Manual","First",24.3,1248,88.5,5,11.02,9.3,9,"Maruti",4137,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1962,"Toyota Innova 2.5 VX (Diesel) 7 Seater","Ahmedabad",2015,70000,"Diesel","Manual","First",12.99,2494,100.6,7,12,12,10,"Toyota",6364,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1963,"Mercedes-Benz GLA Class 200 d Sport","Pune",2017,35000,"Diesel","Automatic","First",17.9,2143,136,5,41.94,23.5,8,"Mercedes-Benz",3889,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,"Maruti Alto LXi BSIII","Hyderabad",2006,71993,"Petrol","Manual","First",19.7,796,46.3,5,11.665,1.8,19,"Maruti",3600,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965,"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Chennai",2013,62000,"Diesel","Automatic","Second",14.84,2143,170,5,12.5,12.5,12,"Mercedes-Benz",4769,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1966,"Maruti Swift LDI","Delhi",2015,51000,"Diesel","Manual","First",22.9,1248,74,5,7.13,4.74,10,"Maruti",4636,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1967,"Hyundai Grand i10 Sportz","Kochi",2016,26038,"Petrol","Manual","First",18.9,1197,82,5,11.665,5.43,9,"Hyundai",2604,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1968,"Toyota Fortuner 4x4 AT","Kochi",2018,37713,"Diesel","Automatic","Second",12.55,2982,168.5,7,31.62,31.62,7,"Toyota",4714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1969,"Toyota Innova 2.0 GX 8 STR","Kolkata",2011,78088,"Petrol","Manual","First",12.4,1998,132,8,11.665,6.3,14,"Toyota",5206,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1970,"Ford EcoSport 1.5 TDCi Titanium","Kochi",2017,30453,"Diesel","Manual","First",22.77,1498,98.59,5,11.665,8.45,8,"Ford",3384,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1971,"Ford Figo 1.2P Titanium MT","Pune",2016,54000,"Petrol","Manual","First",18.16,1196,86.8,5,11.665,5,9,"Ford",5400,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1972,"Toyota Fortuner 3.0 Diesel","Chennai",2011,190000,"Diesel","Manual","First",11.5,2982,171,7,13,13,14,"Toyota",12667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,"Maruti Swift Dzire VXI","Hyderabad",2012,65097,"Petrol","Manual","First",19.1,1197,85.8,5,11.665,4.7,13,"Maruti",4650,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,"BMW 7 Series 740Li","Coimbatore",2018,28060,"Petrol","Automatic","First",12.05,2979,320,5,93.67,93.67,7,"BMW",3508,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1975,"Skoda Superb 1.8 TSI MT","Pune",2012,282000,"Petrol","Manual","First",13.14,1798,160,5,11.665,3.3,13,"Skoda",20143,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1976,"Maruti Wagon R LXI Minor","Jaipur",2009,111000,"Petrol","Manual","Second",18.9,1061,67,5,11.665,1.51,16,"Maruti",6529,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1977,"Renault Duster 110PS Diesel RxZ","Kochi",2013,63295,"Diesel","Manual","First",19.01,1461,108.45,5,15.01,6.09,12,"Renault",4869,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,"Maruti Ciaz VXi Plus","Mumbai",2015,35770,"Petrol","Manual","First",20.73,1373,91.1,5,11.665,5.95,10,"Maruti",3252,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1979,"Hyundai Elantra CRDi SX","Hyderabad",2012,125928,"Diesel","Manual","First",22.7,1582,126.24,5,11.665,9,13,"Hyundai",8995,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1980,"Skoda Rapid 1.5 TDI AT Elegance","Kolkata",2015,45000,"Diesel","Automatic","First",21.66,1498,103.52,5,11.665,4.25,10,"Skoda",4091,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1981,"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Hyderabad",2013,21000,"Diesel","Automatic","First",14.84,2143,170,5,23.5,23.5,12,"Mercedes-Benz",1615,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,"Honda Accord 2.4 A/T","Mumbai",2011,54774,"Petrol","Automatic","First",11.7,2354,177.6,5,11.665,6.35,14,"Honda",3652,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1983,"Maruti Celerio VXI","Chennai",2014,41123,"Petrol","Manual","First",23.1,998,67.04,5,11.665,3.4,11,"Maruti",3427,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1984,"BMW 7 Series 740Li","Bangalore",2017,17465,"Petrol","Automatic","First",12.05,2979,320,5,93,93,8,"BMW",1941,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1985,"BMW 3 Series 320d Sport","Chennai",2014,48000,"Diesel","Automatic","First",22.69,1995,190,5,21.6,21.6,11,"BMW",4000,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,"Volkswagen Vento Diesel Trendline","Chennai",2011,173000,"Diesel","Manual","First",20.54,1598,103.6,5,11.665,4,14,"Volkswagen",11533,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1987,"Maruti Swift Dzire Tour LDI","Pune",2018,12000,"Diesel","Manual","First",23.4,1248,74,5,11.665,5.5,7,"Maruti",1500,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,"Land Rover Freelander 2 SE","Mumbai",2012,34000,"Diesel","Automatic","First",12.39,2179,147.51,5,19.25,19.25,13,"Land",2429,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1989,"Hyundai i20 1.4 CRDi Magna","Hyderabad",2012,71360,"Diesel","Manual","First",21.9,1396,90,5,11.665,3.95,13,"Hyundai",5097,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,"Maruti Dzire VDI","Mumbai",2012,74000,"Diesel","Manual","Second",28.4,1248,73.75,5,8.94,4.25,13,"Maruti",5286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,"Jeep Compass 2.0 Longitude","Kochi",2018,28937,"Diesel","Manual","First",17.1,1956,170,5,21.38,17.02,7,"Jeep",3617,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992,"Maruti Ertiga VDI","Hyderabad",2012,82085,"Diesel","Manual","First",20.77,1248,88.76,7,11.215,6.5,13,"Maruti",5863,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,"Ford Figo Petrol ZXI","Bangalore",2011,68465,"Petrol","Manual","First",15.6,1196,70,5,11.665,2.95,14,"Ford",4564,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,"Toyota Corolla Altis 1.4 DG","Coimbatore",2013,63854,"Diesel","Manual","First",21.43,1364,86.79,5,19.27,7.12,12,"Toyota",4912,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"Maruti Vitara Brezza ZDi Plus AMT Dual Tone","Chennai",2018,3000,"Diesel","Automatic","First",24.3,1248,88.5,5,12.88,11.25,7,"Maruti",375,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,"Honda City 1.5 S MT","Delhi",2009,65055,"Petrol","Manual","First",17,1497,118,5,11.665,2.75,16,"Honda",3827,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,"Mahindra Scorpio S10 4WD","Hyderabad",2015,120000,"Diesel","Manual","First",15.4,2179,120,7,12,12,10,"Mahindra",10909,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,"Hyundai Xcent 1.2 VTVT SX","Mumbai",2014,64241,"Petrol","Manual","First",20.14,1197,81.86,5,8.27,3.67,11,"Hyundai",5353,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,"Mahindra Renault Logan 1.4 GLX Petrol","Pune",2008,2200,"Petrol","Manual","First",15.7,1390,75,5,11.665,2.3,17,"Mahindra",122,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,"Skoda Octavia 1.9 TDI","Pune",2008,88123,"Diesel","Manual","First",18.7,1896,66,5,11.665,2.2,17,"Skoda",4896,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,"Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury","Pune",2014,79000,"Diesel","Automatic","First",12,2987,224,7,41,41,11,"Mercedes-Benz",6583,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,"BMW X1 sDrive 20d xLine","Bangalore",2016,28143,"Diesel","Automatic","First",20.68,1995,190,5,48.18,28.5,9,"BMW",2814,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,"Volkswagen Vento 2013-2015 1.6 Comfortline","Mumbai",2015,23001,"Petrol","Manual","First",15.04,1598,103.2,5,11.665,5.49,10,"Volkswagen",2091,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2005,"Audi A4 2.0 TDI","Ahmedabad",2013,82002,"Diesel","Automatic","Second",16.55,1968,147.51,5,17.5,17.5,12,"Audi",6308,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,"Ford Ikon 1.4 TDCi DuraTorq","Bangalore",2009,75000,"Diesel","Manual","First",13.8,1399,68,5,11.665,1.99,16,"Ford",4412,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,"Hyundai Verna 1.6 CRDi EX MT","Kochi",2016,37451,"Diesel","Manual","First",22.32,1582,126.3,5,11.665,6.64,9,"Hyundai",3745,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,"Toyota Innova Crysta 2.4 VX MT","Hyderabad",2017,67000,"Diesel","Manual","First",13.68,2393,147.8,7,22.87,16.5,8,"Toyota",7444,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,"Hyundai Grand i10 Asta Option","Pune",2016,25000,"Petrol","Manual","First",18.9,1197,82,5,11.665,5,9,"Hyundai",2500,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,"Volkswagen Ameo 1.2 MPI Comfortline","Mumbai",2017,12000,"Petrol","Manual","First",17,1198,73.75,5,11.665,5.4,8,"Volkswagen",1333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011,"Renault KWID RXT","Kolkata",2017,25000,"Petrol","Manual","First",25.17,799,53.3,5,11.665,2.99,8,"Renault",2778,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,"Honda City 1.5 S MT","Jaipur",2011,95936,"Petrol","Manual","First",17,1497,118,5,11.665,4.1,14,"Honda",6396,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,"Hyundai Grand i10 1.2 Kappa Magna AT","Kochi",2018,5354,"Petrol","Automatic","First",18.9,1197,81.86,5,7.37,6.76,7,"Hyundai",669,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,"Volkswagen Polo 1.0 MPI Comfortline","Chennai",2016,42000,"Petrol","Manual","Second",18.78,999,75,5,7.33,5.5,9,"Volkswagen",4200,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,"Maruti Swift VDI BSIV","Coimbatore",2014,44282,"Diesel","Manual","First",25.2,1248,74,5,11.665,5.99,11,"Maruti",3690,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,"Nissan Sunny 2011-2014 Diesel XV","Delhi",2012,70000,"Diesel","Manual","First",21.64,1461,84.8,5,11.665,2.59,13,"Nissan",5000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
